## window/bin size 1000000 bp
## assemblyID	chromID	featureID	timeID	chromStartPosition	specificTECount	teCount	totalTELenPerWindow	percentWindow	averageTime	specificTimeTEPercent
## Time units are in millions of years
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	60000000.0	4	4	36383	3.6383	1.2971311475409841	3.6383
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	61000000.0	5	5	40844	4.0844	1.5098360655737717	4.0844
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	62000000.0	5	5	48176	4.8176	0.7196721311475418	4.8176
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	63000000.0	6	6	46818	4.6818	0.8934426229508198	4.6818
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	64000000.0	1	1	6971	0.6970999999999999	0.3360655737704912	0.6970999999999999
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	65000000.0	6	6	60981	6.0981	0.16530054644808742	6.0981
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	66000000.0	6	6	36719	3.6719	0.6939890710382507	3.6719
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	67000000.0	7	7	41348	4.1348	0.5093676814988288	4.1348
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	68000000.0	4	4	27767	2.7767	0.17008196721311647	2.7767
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	69000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	0_5	70000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	0.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	1000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	3000000.0	0	3	19765	1.9765000000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	4000000.0	0	6	46975	4.697500000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	5000000.0	0	8	54402	5.4402	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	6000000.0	0	5	28302	2.8302	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	7000000.0	0	9	68513	6.8513	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	8000000.0	0	6	55288	5.5287999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	9000000.0	0	5	40119	4.0119	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	10000000.0	0	5	28760	2.876	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	11000000.0	0	8	53527	5.3527	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	12000000.0	0	9	58171	5.8171	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	13000000.0	0	5	47197	4.7197000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	14000000.0	0	4	49215	4.9215	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	15000000.0	0	2	17174	1.7173999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	16000000.0	0	8	78132	7.813199999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	17000000.0	0	3	31209	3.1209000000000002	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	18000000.0	0	8	80811	8.0811	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	19000000.0	0	6	52287	5.2287	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	20000000.0	0	5	39047	3.9047	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	21000000.0	0	6	51770	5.177	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	22000000.0	0	4	35964	3.5964000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	23000000.0	0	5	52355	5.2355	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	24000000.0	0	2	15207	1.5207	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	25000000.0	0	8	72864	7.2863999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	26000000.0	0	5	50238	5.0238	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	27000000.0	0	5	53333	5.3332999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	28000000.0	0	4	31643	3.1643	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	29000000.0	0	3	29081	2.9081	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	30000000.0	0	4	46943	4.6943	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	31000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	32000000.0	0	3	23313	2.3313	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	33000000.0	0	6	71478	7.1478	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	34000000.0	0	7	69396	6.9395999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	35000000.0	0	5	50698	5.0698	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	36000000.0	0	1	7089	0.7089	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	37000000.0	0	1	10077	1.0076999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	38000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	39000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	40000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	41000000.0	0	4	42253	4.2253	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	42000000.0	0	6	65449	6.544899999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	43000000.0	0	5	50594	5.0594	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	44000000.0	0	1	10175	1.0175	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	45000000.0	1	10	86104	8.6104	8.672131147540984	0.4902
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	46000000.0	0	3	38972	3.8971999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	47000000.0	0	7	66074	6.607399999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	48000000.0	0	8	68097	6.8097	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	49000000.0	0	5	50880	5.088	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	50000000.0	0	5	50823	5.0823	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	51000000.0	0	6	56060	5.606	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	52000000.0	0	6	59645	5.964499999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	53000000.0	0	10	91225	9.1225	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	54000000.0	0	7	71253	7.125299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	55000000.0	0	7	75193	7.519299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	56000000.0	0	6	45506	4.5506	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	57000000.0	1	8	61109	6.1109	6.2459016393442655	0.659
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	58000000.0	0	7	50087	5.0087	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	59000000.0	0	6	45330	4.533	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	60000000.0	0	4	36383	3.6383	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	61000000.0	0	5	40844	4.0844	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	62000000.0	0	5	48176	4.8176	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	63000000.0	0	6	46818	4.6818	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	64000000.0	0	1	6971	0.6970999999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	65000000.0	0	6	60981	6.0981	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	66000000.0	0	6	36719	3.6719	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	67000000.0	0	7	41348	4.1348	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	68000000.0	0	4	27767	2.7767	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	69000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	6_10	70000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	0.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	1000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	3000000.0	0	3	19765	1.9765000000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	4000000.0	0	6	46975	4.697500000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	5000000.0	0	8	54402	5.4402	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	6000000.0	0	5	28302	2.8302	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	7000000.0	0	9	68513	6.8513	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	8000000.0	0	6	55288	5.5287999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	9000000.0	0	5	40119	4.0119	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	10000000.0	0	5	28760	2.876	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	11000000.0	0	8	53527	5.3527	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	12000000.0	0	9	58171	5.8171	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	13000000.0	0	5	47197	4.7197000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	14000000.0	0	4	49215	4.9215	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	15000000.0	0	2	17174	1.7173999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	16000000.0	0	8	78132	7.813199999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	17000000.0	0	3	31209	3.1209000000000002	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	18000000.0	0	8	80811	8.0811	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	19000000.0	0	6	52287	5.2287	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	20000000.0	0	5	39047	3.9047	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	21000000.0	0	6	51770	5.177	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	22000000.0	0	4	35964	3.5964000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	23000000.0	0	5	52355	5.2355	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	24000000.0	0	2	15207	1.5207	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	25000000.0	0	8	72864	7.2863999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	26000000.0	0	5	50238	5.0238	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	27000000.0	0	5	53333	5.3332999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	28000000.0	0	4	31643	3.1643	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	29000000.0	0	3	29081	2.9081	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	30000000.0	0	4	46943	4.6943	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	31000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	32000000.0	0	3	23313	2.3313	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	33000000.0	0	6	71478	7.1478	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	34000000.0	0	7	69396	6.9395999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	35000000.0	0	5	50698	5.0698	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	36000000.0	0	1	7089	0.7089	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	37000000.0	0	1	10077	1.0076999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	38000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	39000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	40000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	41000000.0	0	4	42253	4.2253	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	42000000.0	0	6	65449	6.544899999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	43000000.0	0	5	50594	5.0594	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	44000000.0	0	1	10175	1.0175	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	45000000.0	0	10	86104	8.6104	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	46000000.0	0	3	38972	3.8971999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	47000000.0	0	7	66074	6.607399999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	48000000.0	0	8	68097	6.8097	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	49000000.0	0	5	50880	5.088	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	50000000.0	0	5	50823	5.0823	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	51000000.0	0	6	56060	5.606	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	52000000.0	0	6	59645	5.964499999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	53000000.0	0	10	91225	9.1225	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	54000000.0	0	7	71253	7.125299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	55000000.0	0	7	75193	7.519299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	56000000.0	0	6	45506	4.5506	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	57000000.0	0	8	61109	6.1109	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	58000000.0	0	7	50087	5.0087	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	59000000.0	0	6	45330	4.533	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	60000000.0	0	4	36383	3.6383	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	61000000.0	0	5	40844	4.0844	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	62000000.0	0	5	48176	4.8176	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	63000000.0	0	6	46818	4.6818	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	64000000.0	0	1	6971	0.6970999999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	65000000.0	0	6	60981	6.0981	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	66000000.0	0	6	36719	3.6719	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	67000000.0	0	7	41348	4.1348	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	68000000.0	0	4	27767	2.7767	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	69000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	11_15	70000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	0.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	1000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	3000000.0	0	3	19765	1.9765000000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	4000000.0	0	6	46975	4.697500000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	5000000.0	0	8	54402	5.4402	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	6000000.0	0	5	28302	2.8302	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	7000000.0	0	9	68513	6.8513	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	8000000.0	0	6	55288	5.5287999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	9000000.0	0	5	40119	4.0119	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	10000000.0	0	5	28760	2.876	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	11000000.0	0	8	53527	5.3527	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	12000000.0	0	9	58171	5.8171	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	13000000.0	0	5	47197	4.7197000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	14000000.0	0	4	49215	4.9215	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	15000000.0	0	2	17174	1.7173999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	16000000.0	0	8	78132	7.813199999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	17000000.0	0	3	31209	3.1209000000000002	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	18000000.0	0	8	80811	8.0811	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	19000000.0	0	6	52287	5.2287	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	20000000.0	0	5	39047	3.9047	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	21000000.0	0	6	51770	5.177	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	22000000.0	0	4	35964	3.5964000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	23000000.0	0	5	52355	5.2355	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	24000000.0	0	2	15207	1.5207	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	25000000.0	0	8	72864	7.2863999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	26000000.0	0	5	50238	5.0238	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	27000000.0	0	5	53333	5.3332999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	28000000.0	0	4	31643	3.1643	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	29000000.0	0	3	29081	2.9081	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	30000000.0	0	4	46943	4.6943	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	31000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	32000000.0	0	3	23313	2.3313	0	0.0
