AH3Mb	chr1	Mutator_TIR_transposon	0_5	24000000.0	100	28721	2.8721	3.6202185792349746	0.21450000000000002
AH3Mb	chr1	Mutator_TIR_transposon	0_5	25000000.0	75	22173	2.2173	4.39344262295082	0.42329999999999995
AH3Mb	chr1	Mutator_TIR_transposon	0_5	26000000.0	84	28758	2.8758	4.644808743169404	0.08639999999999999
AH3Mb	chr1	Mutator_TIR_transposon	0_5	27000000.0	63	22733	2.2733	3.299180327868854	0.5639
AH3Mb	chr1	Mutator_TIR_transposon	0_5	28000000.0	86	20253	2.0253	4.398907103825137	0.075
AH3Mb	chr1	Mutator_TIR_transposon	0_5	29000000.0	57	18886	1.8886	3.4016393442622954	0.23479999999999998
AH3Mb	chr1	Mutator_TIR_transposon	0_5	30000000.0	63	16039	1.6039	3.1557377049180353	0.1147
AH3Mb	chr1	Mutator_TIR_transposon	0_5	31000000.0	84	29001	2.9001	4.028103044496488	0.3835
AH3Mb	chr1	Mutator_TIR_transposon	0_5	32000000.0	65	19981	1.9981	2.59016393442623	0.3896
AH3Mb	chr1	Mutator_TIR_transposon	0_5	33000000.0	58	20761	2.0761000000000003	3.9344262295081958	0.3108
AH3Mb	chr1	Mutator_TIR_transposon	0_5	34000000.0	52	13668	1.3668	5.163934426229505	0.14220000000000002
AH3Mb	chr1	Mutator_TIR_transposon	0_5	35000000.0	70	18702	1.8702	4.647540983606558	0.25479999999999997
AH3Mb	chr1	Mutator_TIR_transposon	0_5	36000000.0	47	13244	1.3244	3.551912568306014	0.075
AH3Mb	chr1	Mutator_TIR_transposon	0_5	37000000.0	46	11137	1.1137	5.437158469945355	0.0804
AH3Mb	chr1	Mutator_TIR_transposon	0_5	38000000.0	24	15029	1.5029000000000001	0	0.0
AH3Mb	chr1	Mutator_TIR_transposon	0_5	39000000.0	8	2900	0.29	5.000000000000004	0.0082
AH3Mb	chr1	Mutator_TIR_transposon	0_5	40000000.0	14	6867	0.6867	0	0.0
AH3Mb	chr1	Mutator_TIR_transposon	0_5	41000000.0	11	6297	0.6296999999999999	0	0.0
AH3Mb	chr1	Mutator_TIR_transposon	0_5	42000000.0	42	13226	1.3226	4.180327868852459	0.23969999999999997
AH3Mb	chr1	Mutator_TIR_transposon	0_5	43000000.0	44	14313	1.4313	2.2950819672131164	0.035500000000000004
AH3Mb	chr1	Mutator_TIR_transposon	0_5	44000000.0	8	1695	0.16949999999999998	0.0	0.0684
AH3Mb	chr1	Mutator_TIR_transposon	0_5	45000000.0	31	11374	1.1374	0	0.0
AH3Mb	chr1	Mutator_TIR_transposon	0_5	46000000.0	24	7822	0.7822000000000001	2.978142076502733	0.1743
AH3Mb	chr1	Mutator_TIR_transposon	0_5	47000000.0	55	15554	1.5554000000000001	4.491803278688526	0.3209
AH3Mb	chr1	Mutator_TIR_transposon	0_5	48000000.0	56	24342	2.4341999999999997	4.163934426229511	0.407
AH3Mb	chr1	Mutator_TIR_transposon	0_5	49000000.0	83	23255	2.3255000000000003	4.0061475409836085	0.2738
AH3Mb	chr1	Mutator_TIR_transposon	0_5	50000000.0	65	19358	1.9358	4.380692167577415	0.3258
AH3Mb	chr1	Mutator_TIR_transposon	0_5	51000000.0	86	27701	2.7701	4.216757741347906	0.3539
AH3Mb	chr1	Mutator_TIR_transposon	0_5	52000000.0	57	20674	2.0674	3.504098360655737	0.32239999999999996
AH3Mb	chr1	Mutator_TIR_transposon	0_5	53000000.0	100	30302	3.0302	4.713114754098361	0.2551
AH3Mb	chr1	Mutator_TIR_transposon	0_5	54000000.0	105	29347	2.9347000000000003	4.4877049180327875	0.26480000000000004
AH3Mb	chr1	Mutator_TIR_transposon	0_5	55000000.0	102	34657	3.4657	3.032786885245902	0.1262
AH3Mb	chr1	Mutator_TIR_transposon	0_5	56000000.0	80	27316	2.7316	2.39344262295082	0.28969999999999996
AH3Mb	chr1	Mutator_TIR_transposon	0_5	57000000.0	102	40231	4.0231	3.4426229508196724	0.1117
AH3Mb	chr1	Mutator_TIR_transposon	0_5	58000000.0	50	22505	2.2505	2.6393442622950842	0.5579999999999999
AH3Mb	chr1	Mutator_TIR_transposon	0_5	59000000.0	98	36843	3.6843	3.7049180327868845	0.37220000000000003
AH3Mb	chr1	Mutator_TIR_transposon	0_5	60000000.0	103	36147	3.6147	2.8278688524590168	0.6032
AH3Mb	chr1	Mutator_TIR_transposon	0_5	61000000.0	105	27315	2.7315	3.875878220140516	0.1883
AH3Mb	chr1	Mutator_TIR_transposon	0_5	62000000.0	102	34276	3.4276	3.7158469945355197	0.4078
AH3Mb	chr1	Mutator_TIR_transposon	0_5	63000000.0	127	30445	3.0445	4.508196721311475	0.32789999999999997
AH3Mb	chr1	Mutator_TIR_transposon	0_5	64000000.0	119	35469	3.5469	4.808743169398905	0.077
AH3Mb	chr1	Mutator_TIR_transposon	0_5	65000000.0	129	36464	3.6464000000000003	2.766393442622952	0.2305
AH3Mb	chr1	Mutator_TIR_transposon	0_5	66000000.0	158	55385	18.117553925769876	2.2737834000258186	15.014491426178777
AH3Mb	chr1	Mutator_TIR_transposon	6_10	0.0	194	58619	5.8618999999999994	9.236214605067063	0.5286
AH3Mb	chr1	Mutator_TIR_transposon	6_10	1000000.0	134	30171	3.0171	8.857747223691165	0.7454
AH3Mb	chr1	Mutator_TIR_transposon	6_10	2000000.0	127	30569	3.0568999999999997	9.203278688524588	0.6607
AH3Mb	chr1	Mutator_TIR_transposon	6_10	3000000.0	127	37461	3.7461	8.623432979749273	1.4701
AH3Mb	chr1	Mutator_TIR_transposon	6_10	4000000.0	73	19614	1.9614	8.268442622950817	0.5943999999999999
AH3Mb	chr1	Mutator_TIR_transposon	6_10	5000000.0	115	29445	2.9444999999999997	8.63314133805937	1.3774
AH3Mb	chr1	Mutator_TIR_transposon	6_10	6000000.0	135	36718	3.6718	9.125683060109287	0.6515
AH3Mb	chr1	Mutator_TIR_transposon	6_10	7000000.0	110	29820	2.9819999999999998	9.112615823235922	0.5844
AH3Mb	chr1	Mutator_TIR_transposon	6_10	8000000.0	102	28825	2.8825	8.51434426229508	1.0977999999999999
AH3Mb	chr1	Mutator_TIR_transposon	6_10	9000000.0	110	27579	2.7579	8.79326047358834	1.0026
AH3Mb	chr1	Mutator_TIR_transposon	6_10	10000000.0	115	33207	3.3207	8.920765027322403	0.4729
AH3Mb	chr1	Mutator_TIR_transposon	6_10	11000000.0	89	25284	2.5284	9.215006305170238	0.7052
AH3Mb	chr1	Mutator_TIR_transposon	6_10	12000000.0	103	28965	2.8965	8.456284153005463	0.6447999999999999
AH3Mb	chr1	Mutator_TIR_transposon	6_10	13000000.0	105	25306	2.5305999999999997	8.302107728337235	0.3643
AH3Mb	chr1	Mutator_TIR_transposon	6_10	14000000.0	109	27900	2.79	9.137562366357804	0.6049
AH3Mb	chr1	Mutator_TIR_transposon	6_10	15000000.0	88	23626	2.3626	8.792846497764529	0.6686
AH3Mb	chr1	Mutator_TIR_transposon	6_10	16000000.0	116	33924	3.3924000000000003	8.080601092896172	1.1235
AH3Mb	chr1	Mutator_TIR_transposon	6_10	17000000.0	89	25673	2.5673000000000004	8.743169398907103	0.6938
AH3Mb	chr1	Mutator_TIR_transposon	6_10	18000000.0	94	24163	2.4163	8.715846994535518	0.6413
AH3Mb	chr1	Mutator_TIR_transposon	6_10	19000000.0	90	24241	2.4240999999999997	9.110655737704917	0.48469999999999996
AH3Mb	chr1	Mutator_TIR_transposon	6_10	20000000.0	119	35006	3.5006000000000004	8.718579234972678	0.9443
AH3Mb	chr1	Mutator_TIR_transposon	6_10	21000000.0	98	28221	2.8221	9.378415300546449	0.7757000000000001
AH3Mb	chr1	Mutator_TIR_transposon	6_10	22000000.0	102	28731	2.8731	8.5	0.47800000000000004
AH3Mb	chr1	Mutator_TIR_transposon	6_10	23000000.0	69	23166	2.3165999999999998	8.612412177985949	0.5141
AH3Mb	chr1	Mutator_TIR_transposon	6_10	24000000.0	100	28721	2.8721	8.47988077496274	0.6751
AH3Mb	chr1	Mutator_TIR_transposon	6_10	25000000.0	75	22173	2.2173	8.43549536707056	0.6633
AH3Mb	chr1	Mutator_TIR_transposon	6_10	26000000.0	84	28758	2.8758	8.796106557377048	1.1796
AH3Mb	chr1	Mutator_TIR_transposon	6_10	27000000.0	63	22733	2.2733	8.44262295081967	0.5806
AH3Mb	chr1	Mutator_TIR_transposon	6_10	28000000.0	86	20253	2.0253	8.720050441361918	0.5931
AH3Mb	chr1	Mutator_TIR_transposon	6_10	29000000.0	57	18886	1.8886	9.04918032786885	0.45339999999999997
AH3Mb	chr1	Mutator_TIR_transposon	6_10	30000000.0	63	16039	1.6039	9.26942266571632	0.6549
AH3Mb	chr1	Mutator_TIR_transposon	6_10	31000000.0	84	29001	2.9001	8.438308886971525	0.9399
AH3Mb	chr1	Mutator_TIR_transposon	6_10	32000000.0	65	19981	1.9981	9.49558638083228	0.4613
AH3Mb	chr1	Mutator_TIR_transposon	6_10	33000000.0	58	20761	2.0761000000000003	8.846604215456674	0.5985
AH3Mb	chr1	Mutator_TIR_transposon	6_10	34000000.0	52	13668	1.3668	9.187779433681074	0.2701
AH3Mb	chr1	Mutator_TIR_transposon	6_10	35000000.0	70	18702	1.8702	8.040238450074513	0.27330000000000004
AH3Mb	chr1	Mutator_TIR_transposon	6_10	36000000.0	47	13244	1.3244	7.74590163934426	0.35309999999999997
AH3Mb	chr1	Mutator_TIR_transposon	6_10	37000000.0	46	11137	1.1137	8.7779433681073	0.3079
AH3Mb	chr1	Mutator_TIR_transposon	6_10	38000000.0	24	15029	1.5029000000000001	7.5614754098360635	0.20990000000000003
AH3Mb	chr1	Mutator_TIR_transposon	6_10	39000000.0	8	2900	0.29	9.344262295081966	0.0171
AH3Mb	chr1	Mutator_TIR_transposon	6_10	40000000.0	14	6867	0.6867	9.057377049180326	0.1476
AH3Mb	chr1	Mutator_TIR_transposon	6_10	41000000.0	11	6297	0.6296999999999999	8.49726775956284	0.31029999999999996
AH3Mb	chr1	Mutator_TIR_transposon	6_10	42000000.0	42	13226	1.3226	8.043032786885245	0.2792
AH3Mb	chr1	Mutator_TIR_transposon	6_10	43000000.0	44	14313	1.4313	8.866120218579233	0.13090000000000002
AH3Mb	chr1	Mutator_TIR_transposon	6_10	44000000.0	8	1695	0.16949999999999998	7.901639344262293	0.1011
AH3Mb	chr1	Mutator_TIR_transposon	6_10	45000000.0	31	11374	1.1374	8.90710382513661	0.1807
AH3Mb	chr1	Mutator_TIR_transposon	6_10	46000000.0	24	7822	0.7822000000000001	8.180327868852457	0.146
AH3Mb	chr1	Mutator_TIR_transposon	6_10	47000000.0	55	15554	1.5554000000000001	8.336065573770492	0.3054
AH3Mb	chr1	Mutator_TIR_transposon	6_10	48000000.0	56	24342	2.4341999999999997	8.740685543964231	0.7588
AH3Mb	chr1	Mutator_TIR_transposon	6_10	49000000.0	83	23255	2.3255000000000003	8.447444551591127	0.4377
AH3Mb	chr1	Mutator_TIR_transposon	6_10	50000000.0	65	19358	1.9358	8.171500630517023	0.5615
AH3Mb	chr1	Mutator_TIR_transposon	6_10	51000000.0	86	27701	2.7701	8.694379391100702	1.1132
AH3Mb	chr1	Mutator_TIR_transposon	6_10	52000000.0	57	20674	2.0674	7.896174863387976	0.3822
AH3Mb	chr1	Mutator_TIR_transposon	6_10	53000000.0	100	30302	3.0302	8.67783321454027	1.0132
AH3Mb	chr1	Mutator_TIR_transposon	6_10	54000000.0	105	29347	2.9347000000000003	9.221311475409834	0.8623999999999999
AH3Mb	chr1	Mutator_TIR_transposon	6_10	55000000.0	102	34657	3.4657	9.288179465056084	0.6475
AH3Mb	chr1	Mutator_TIR_transposon	6_10	56000000.0	80	27316	2.7316	8.923497267759561	0.492
AH3Mb	chr1	Mutator_TIR_transposon	6_10	57000000.0	102	40231	4.0231	8.811475409836065	0.8659999999999999
AH3Mb	chr1	Mutator_TIR_transposon	6_10	58000000.0	50	22505	2.2505	8.621926229508194	0.7128
AH3Mb	chr1	Mutator_TIR_transposon	6_10	59000000.0	98	36843	3.6843	8.911007025761121	0.6943
AH3Mb	chr1	Mutator_TIR_transposon	6_10	60000000.0	103	36147	3.6147	8.875409836065572	0.941
AH3Mb	chr1	Mutator_TIR_transposon	6_10	61000000.0	105	27315	2.7315	9.357923497267759	0.5714
AH3Mb	chr1	Mutator_TIR_transposon	6_10	62000000.0	102	34276	3.4276	8.806352459016392	0.4985
AH3Mb	chr1	Mutator_TIR_transposon	6_10	63000000.0	127	30445	3.0445	8.524590163934423	0.7211000000000001
AH3Mb	chr1	Mutator_TIR_transposon	6_10	64000000.0	119	35469	3.5469	8.544262295081968	1.0507
AH3Mb	chr1	Mutator_TIR_transposon	6_10	65000000.0	129	36464	3.6464000000000003	8.852459016393441	0.8429000000000001
AH3Mb	chr1	Mutator_TIR_transposon	6_10	66000000.0	158	55385	18.117553925769876	9.672131147540982	0.6977474500978089
AH3Mb	chr1	Mutator_TIR_transposon	11_15	0.0	194	58619	5.8618999999999994	13.603629976580796	0.6386000000000001
AH3Mb	chr1	Mutator_TIR_transposon	11_15	1000000.0	134	30171	3.0171	13.719539211342491	0.7898000000000001
AH3Mb	chr1	Mutator_TIR_transposon	11_15	2000000.0	127	30569	3.0568999999999997	13.810233482364627	0.6902
AH3Mb	chr1	Mutator_TIR_transposon	11_15	3000000.0	127	37461	3.7461	13.886971527178604	0.8907999999999999
AH3Mb	chr1	Mutator_TIR_transposon	11_15	4000000.0	73	19614	1.9614	13.4344262295082	0.47879999999999995
AH3Mb	chr1	Mutator_TIR_transposon	11_15	5000000.0	115	29445	2.9444999999999997	14.120972300734874	0.5619
AH3Mb	chr1	Mutator_TIR_transposon	11_15	6000000.0	135	36718	3.6718	13.202009518773137	0.7496
AH3Mb	chr1	Mutator_TIR_transposon	11_15	7000000.0	110	29820	2.9819999999999998	13.84500745156483	0.9695
AH3Mb	chr1	Mutator_TIR_transposon	11_15	8000000.0	102	28825	2.8825	13.509411050394657	0.6459999999999999
AH3Mb	chr1	Mutator_TIR_transposon	11_15	9000000.0	110	27579	2.7579	13.101639344262301	0.5145000000000001
AH3Mb	chr1	Mutator_TIR_transposon	11_15	10000000.0	115	33207	3.3207	14.079851930195666	0.7301
AH3Mb	chr1	Mutator_TIR_transposon	11_15	11000000.0	89	25284	2.5284	13.217213114754097	0.7243
AH3Mb	chr1	Mutator_TIR_transposon	11_15	12000000.0	103	28965	2.8965	13.601735776277726	0.6935
AH3Mb	chr1	Mutator_TIR_transposon	11_15	13000000.0	105	25306	2.5305999999999997	13.495505023796932	0.6856
AH3Mb	chr1	Mutator_TIR_transposon	11_15	14000000.0	109	27900	2.79	13.50763143018655	0.8305
AH3Mb	chr1	Mutator_TIR_transposon	11_15	15000000.0	88	23626	2.3626	13.4870218579235	0.5865
AH3Mb	chr1	Mutator_TIR_transposon	11_15	16000000.0	116	33924	3.3924000000000003	13.20520067834935	0.758
AH3Mb	chr1	Mutator_TIR_transposon	11_15	17000000.0	89	25673	2.5673000000000004	13.307061790668351	0.7212
AH3Mb	chr1	Mutator_TIR_transposon	11_15	18000000.0	94	24163	2.4163	13.52751756440281	0.5660000000000001
AH3Mb	chr1	Mutator_TIR_transposon	11_15	19000000.0	90	24241	2.4240999999999997	13.508196721311478	0.4479
AH3Mb	chr1	Mutator_TIR_transposon	11_15	20000000.0	119	35006	3.5006000000000004	13.634598792062123	0.8543000000000001
AH3Mb	chr1	Mutator_TIR_transposon	11_15	21000000.0	98	28221	2.8221	13.623813632441761	0.5364
AH3Mb	chr1	Mutator_TIR_transposon	11_15	22000000.0	102	28731	2.8731	13.500793231094663	0.8529
AH3Mb	chr1	Mutator_TIR_transposon	11_15	23000000.0	69	23166	2.3165999999999998	13.058007566204289	0.2569
AH3Mb	chr1	Mutator_TIR_transposon	11_15	24000000.0	100	28721	2.8721	13.488729508196723	0.8936
AH3Mb	chr1	Mutator_TIR_transposon	11_15	25000000.0	75	22173	2.2173	14.098360655737705	0.5339
AH3Mb	chr1	Mutator_TIR_transposon	11_15	26000000.0	84	28758	2.8758	12.97131147540984	0.5619
AH3Mb	chr1	Mutator_TIR_transposon	11_15	27000000.0	63	22733	2.2733	13.174366616989568	0.4023
AH3Mb	chr1	Mutator_TIR_transposon	11_15	28000000.0	86	20253	2.0253	13.10627473148672	0.6091
AH3Mb	chr1	Mutator_TIR_transposon	11_15	29000000.0	57	18886	1.8886	13.80327868852459	0.20170000000000002
AH3Mb	chr1	Mutator_TIR_transposon	11_15	30000000.0	63	16039	1.6039	12.704918032786887	0.2995
AH3Mb	chr1	Mutator_TIR_transposon	11_15	31000000.0	84	29001	2.9001	13.255269320843095	0.47819999999999996
AH3Mb	chr1	Mutator_TIR_transposon	11_15	32000000.0	65	19981	1.9981	13.864168618266982	0.2671
AH3Mb	chr1	Mutator_TIR_transposon	11_15	33000000.0	58	20761	2.0761000000000003	13.284543325526931	0.4394
AH3Mb	chr1	Mutator_TIR_transposon	11_15	34000000.0	52	13668	1.3668	13.265027322404372	0.5709
AH3Mb	chr1	Mutator_TIR_transposon	11_15	35000000.0	70	18702	1.8702	13.986194995685938	0.3708
AH3Mb	chr1	Mutator_TIR_transposon	11_15	36000000.0	47	13244	1.3244	13.99403874813711	0.3081
AH3Mb	chr1	Mutator_TIR_transposon	11_15	37000000.0	46	11137	1.1137	13.620218579234974	0.2133
AH3Mb	chr1	Mutator_TIR_transposon	11_15	38000000.0	24	15029	1.5029000000000001	14.856557377049182	0.057300000000000004
AH3Mb	chr1	Mutator_TIR_transposon	11_15	39000000.0	8	2900	0.29	13.319672131147545	0.0451
AH3Mb	chr1	Mutator_TIR_transposon	11_15	40000000.0	14	6867	0.6867	14.344262295081966	0.21649999999999997
AH3Mb	chr1	Mutator_TIR_transposon	11_15	41000000.0	11	6297	0.6296999999999999	13.483606557377051	0.0401
AH3Mb	chr1	Mutator_TIR_transposon	11_15	42000000.0	42	13226	1.3226	13.811475409836069	0.22490000000000002
AH3Mb	chr1	Mutator_TIR_transposon	11_15	43000000.0	44	14313	1.4313	14.237074401008828	0.2572
AH3Mb	chr1	Mutator_TIR_transposon	11_15	44000000.0	8	1695	0.16949999999999998	0	0.0
AH3Mb	chr1	Mutator_TIR_transposon	11_15	45000000.0	31	11374	1.1374	13.432377049180332	0.1926
AH3Mb	chr1	Mutator_TIR_transposon	11_15	46000000.0	24	7822	0.7822000000000001	14.05737704918033	0.19449999999999998
AH3Mb	chr1	Mutator_TIR_transposon	11_15	47000000.0	55	15554	1.5554000000000001	13.959016393442624	0.2956
AH3Mb	chr1	Mutator_TIR_transposon	11_15	48000000.0	56	24342	2.4341999999999997	13.345752608047691	0.26080000000000003
AH3Mb	chr1	Mutator_TIR_transposon	11_15	49000000.0	83	23255	2.3255000000000003	13.743169398907105	0.538
AH3Mb	chr1	Mutator_TIR_transposon	11_15	50000000.0	65	19358	1.9358	13.023679417122043	0.2863
AH3Mb	chr1	Mutator_TIR_transposon	11_15	51000000.0	86	27701	2.7701	13.412816691505219	0.2081
AH3Mb	chr1	Mutator_TIR_transposon	11_15	52000000.0	57	20674	2.0674	13.326143226919761	0.6495
AH3Mb	chr1	Mutator_TIR_transposon	11_15	53000000.0	100	30302	3.0302	12.974927675988432	0.8739
AH3Mb	chr1	Mutator_TIR_transposon	11_15	54000000.0	105	29347	2.9347000000000003	13.398126463700239	0.8894000000000001
AH3Mb	chr1	Mutator_TIR_transposon	11_15	55000000.0	102	34657	3.4657	13.429402432575356	0.6849
AH3Mb	chr1	Mutator_TIR_transposon	11_15	56000000.0	80	27316	2.7316	13.149882903981265	0.2281
AH3Mb	chr1	Mutator_TIR_transposon	11_15	57000000.0	102	40231	4.0231	13.406893652795294	1.125
AH3Mb	chr1	Mutator_TIR_transposon	11_15	58000000.0	50	22505	2.2505	12.879098360655743	0.2042
AH3Mb	chr1	Mutator_TIR_transposon	11_15	59000000.0	98	36843	3.6843	13.940983606557374	0.5841
AH3Mb	chr1	Mutator_TIR_transposon	11_15	60000000.0	103	36147	3.6147	13.480874316939897	0.8671
AH3Mb	chr1	Mutator_TIR_transposon	11_15	61000000.0	105	27315	2.7315	13.251366120218584	0.8082
AH3Mb	chr1	Mutator_TIR_transposon	11_15	62000000.0	102	34276	3.4276	13.559718969555034	0.91
AH3Mb	chr1	Mutator_TIR_transposon	11_15	63000000.0	127	30445	3.0445	13.681693989071041	0.8829999999999999
AH3Mb	chr1	Mutator_TIR_transposon	11_15	64000000.0	119	35469	3.5469	13.772833723653394	0.8351000000000001
AH3Mb	chr1	Mutator_TIR_transposon	11_15	65000000.0	129	36464	3.6464000000000003	13.730507796881245	1.2003
AH3Mb	chr1	Mutator_TIR_transposon	11_15	66000000.0	158	55385	18.117553925769876	13.8422131147541	0.7229357077900411
AH3Mb	chr1	Mutator_TIR_transposon	16_20	0.0	194	58619	5.8618999999999994	18.448770491803273	0.9894999999999999
AH3Mb	chr1	Mutator_TIR_transposon	16_20	1000000.0	134	30171	3.0171	18.593806921675775	0.9776999999999999
AH3Mb	chr1	Mutator_TIR_transposon	16_20	2000000.0	127	30569	3.0568999999999997	18.138744502199117	0.8394999999999999
AH3Mb	chr1	Mutator_TIR_transposon	16_20	3000000.0	127	37461	3.7461	18.683401639344265	0.7169
AH3Mb	chr1	Mutator_TIR_transposon	16_20	4000000.0	73	19614	1.9614	18.82657463330457	0.49379999999999996
AH3Mb	chr1	Mutator_TIR_transposon	16_20	5000000.0	115	29445	2.9444999999999997	18.584699453551913	0.5816
AH3Mb	chr1	Mutator_TIR_transposon	16_20	6000000.0	135	36718	3.6718	18.311824206487618	1.1841000000000002
AH3Mb	chr1	Mutator_TIR_transposon	16_20	7000000.0	110	29820	2.9819999999999998	18.587431693989068	0.6946
AH3Mb	chr1	Mutator_TIR_transposon	16_20	8000000.0	102	28825	2.8825	18.02565930149679	0.44939999999999997
AH3Mb	chr1	Mutator_TIR_transposon	16_20	9000000.0	110	27579	2.7579	18.14383923849815	0.6967
AH3Mb	chr1	Mutator_TIR_transposon	16_20	10000000.0	115	33207	3.3207	18.14952806756085	0.7882
AH3Mb	chr1	Mutator_TIR_transposon	16_20	11000000.0	89	25284	2.5284	18.41424968474148	0.6345
AH3Mb	chr1	Mutator_TIR_transposon	16_20	12000000.0	103	28965	2.8965	18.324493731919	0.8465
AH3Mb	chr1	Mutator_TIR_transposon	16_20	13000000.0	105	25306	2.5305999999999997	18.555604785112983	0.7341
AH3Mb	chr1	Mutator_TIR_transposon	16_20	14000000.0	109	27900	2.79	18.427523727351165	0.7396
AH3Mb	chr1	Mutator_TIR_transposon	16_20	15000000.0	88	23626	2.3626	18.782786885245905	0.42069999999999996
AH3Mb	chr1	Mutator_TIR_transposon	16_20	16000000.0	116	33924	3.3924000000000003	18.322233606557376	0.7318
AH3Mb	chr1	Mutator_TIR_transposon	16_20	17000000.0	89	25673	2.5673000000000004	18.770491803278688	0.5251
AH3Mb	chr1	Mutator_TIR_transposon	16_20	18000000.0	94	24163	2.4163	18.903688524590162	0.42969999999999997
AH3Mb	chr1	Mutator_TIR_transposon	16_20	19000000.0	90	24241	2.4240999999999997	18.010718789407317	0.5650999999999999
AH3Mb	chr1	Mutator_TIR_transposon	16_20	20000000.0	119	35006	3.5006000000000004	18.377049180327866	0.5882000000000001
AH3Mb	chr1	Mutator_TIR_transposon	16_20	21000000.0	98	28221	2.8221	18.46673095467695	0.7163
AH3Mb	chr1	Mutator_TIR_transposon	16_20	22000000.0	102	28731	2.8731	18.598872950819672	0.9067000000000001
AH3Mb	chr1	Mutator_TIR_transposon	16_20	23000000.0	69	23166	2.3165999999999998	18.461251862891206	0.602
AH3Mb	chr1	Mutator_TIR_transposon	16_20	24000000.0	100	28721	2.8721	18.53922716627634	0.7009
AH3Mb	chr1	Mutator_TIR_transposon	16_20	25000000.0	75	22173	2.2173	18.26751117734724	0.5481
AH3Mb	chr1	Mutator_TIR_transposon	16_20	26000000.0	84	28758	2.8758	18.35610200364298	0.5593
AH3Mb	chr1	Mutator_TIR_transposon	16_20	27000000.0	63	22733	2.2733	18.433515482695807	0.44089999999999996
AH3Mb	chr1	Mutator_TIR_transposon	16_20	28000000.0	86	20253	2.0253	18.52049180327869	0.4815
AH3Mb	chr1	Mutator_TIR_transposon	16_20	29000000.0	57	18886	1.8886	18.33543505674653	0.33540000000000003
AH3Mb	chr1	Mutator_TIR_transposon	16_20	30000000.0	63	16039	1.6039	18.14988290398126	0.2589
AH3Mb	chr1	Mutator_TIR_transposon	16_20	31000000.0	84	29001	2.9001	18.383606557377046	0.608
AH3Mb	chr1	Mutator_TIR_transposon	16_20	32000000.0	65	19981	1.9981	18.479508196721312	0.4353
AH3Mb	chr1	Mutator_TIR_transposon	16_20	33000000.0	58	20761	2.0761000000000003	18.283510125361616	0.5957
AH3Mb	chr1	Mutator_TIR_transposon	16_20	34000000.0	52	13668	1.3668	18.510928961748633	0.23679999999999998
